file_name,speaker,type,target,category1,category2
RB_BR_P1_CS_CS_10.wav,Jiwoong,BR,P1,CS,CS
RB_BR_P1_OT_F_01.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_02.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_03.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_04.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_05.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_06.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_07.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_08.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_09.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_F_10.wav,Jiwoong,BR,P1,OT,F
RB_BR_P1_OT_S_01.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_02.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_03.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_04.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_05.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_06.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_07.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_08.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_OT_S_09.wav,Jiwoong,BR,P1,OT,S
RB_BR_P1_CO_D1_01.wav,Jiwoong,BR,P1,CO,D1
RB_BR_P1_CO_D2_01.wav,Jiwoong,BR,P1,CO,D2
RB_BR_P1_CO_D2_02.wav,Jiwoong,BR,P1,CO,D2
RB_BR_P1_CO_D2_03.wav,Jiwoong,BR,P1,CO,D2
RB_BR_P1_CO_D2_04.wav,Jiwoong,BR,P1,CO,D2
RB_BR_P1_CO_D2_05.wav,Jiwoong,BR,P1,CO,D2
RB_BR_P1_CO_D3_01.wav,Jiwoong,BR,P1,CO,D3
RB_BR_P1_CO_D3_02.wav,Jiwoong,BR,P1,CO,D3
RB_BR_P1_CO_D3_03.wav,Jiwoong,BR,P1,CO,D3
RB_BR_P1_CO_D3_04.wav,Jiwoong,BR,P1,CO,D3
RB_BR_P2_MI_T1_01.wav,Jiwoong,BR,P2,MI,T1
RB_BR_P2_MI_T2_01.wav,Jiwoong,BR,P2,MI,T2
RB_BR_P2_MI_T3_01.wav,Jiwoong,BR,P2,MI,T3
RB_BR_P2_MI_ST_01.wav,Jiwoong,BR,P2,MI,ST
RB_BR_P2_MI_E_01.wav,Jiwoong,BR,P2,MI,E
RB_BR_P2_MI_E_02.wav,Jiwoong,BR,P2,MI,E
RB_BR_P2_MI_E_03.wav,Jiwoong,BR,P2,MI,E
RB_BR_P2_MI_E_04.wav,Jiwoong,BR,P2,MI,E
RB_BR_P2_MI_E_05.wav,Jiwoong,BR,P2,MI,E
RB_BR_P2_MI_E_06.wav,Jiwoong,BR,P2,MI,E
RB_BR_P2_MI_SR_01.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_02.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_03.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_04.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_05.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_06.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_07.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_08.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_SR_09.wav,Jiwoong,BR,P2,MI,SR
RB_BR_P2_MI_C1_01.wav,Jiwoong,BR,P2,MI,C1
RB_BR_P2_MI_C1_02.wav,Jiwoong,BR,P2,MI,C1
RB_BR_P2_MI_C1_03.wav,Jiwoong,BR,P2,MI,C1
RB_BR_P2_MI_C1_04.wav,Jiwoong,BR,P2,MI,C1
RB_BR_P2_MI_C1_05.wav,Jiwoong,BR,P2,MI,C1
RB_BR_P2_MI_C1_06.wav,Jiwoong,BR,P2,MI,C1
RB_BR_P2_MI_C2_01.wav,Jiwoong,BR,P2,MI,C2
RB_BR_P2_MI_C2_02.wav,Jiwoong,BR,P2,MI,C2
RB_BR_P2_MI_C3_01.wav,Jiwoong,BR,P2,MI,C3
RB_BR_P2_MI_C3_02.wav,Jiwoong,BR,P2,MI,C3
RB_BR_P2_MI_C3_03.wav,Jiwoong,BR,P2,MI,C3
RB_BR_P2_MI_C3_04.wav,Jiwoong,BR,P2,MI,C3
RB_BR_P2_MI_C3_05.wav,Jiwoong,BR,P2,MI,C3
RB_BR_P2_MI_C3_06.wav,Jiwoong,BR,P2,MI,C3
RB_BR_P2_MI_T_01.wav,Jiwoong,BR,P2,MI,T
RB_BR_P2_MI_T_02.wav,Jiwoong,BR,P2,MI,T
RB_BR_P2_MI_T_03.wav,Jiwoong,BR,P2,MI,T
RB_BR_P2_CS_AL1_01.wav,Jiwoong,BR,P2,CS,AL1
RB_BR_P2_CS_AL1_02.wav,Jiwoong,BR,P2,CS,AL1
RB_BR_P2_CS_AL1_03.wav,Jiwoong,BR,P2,CS,AL1
RB_BR_P2_CS_AL2_01.wav,Jiwoong,BR,P2,CS,AL2
RB_BR_P2_CS_AL2_02.wav,Jiwoong,BR,P2,CS,AL2
RB_BR_P2_CS_AL2_03.wav,Jiwoong,BR,P2,CS,AL2
RB_BR_P2_CS_RS_01.wav,Jiwoong,BR,P2,CS,RS
RB_BR_P2_CS_RS_02.wav,Jiwoong,BR,P2,CS,RS
RB_BR_P2_CS_RS_03.wav,Jiwoong,BR,P2,CS,RS
RB_BR_P2_CS_RS_04.wav,Jiwoong,BR,P2,CS,RS
RB_BR_P2_CS_RS_05.wav,Jiwoong,BR,P2,CS,RS
RB_BR_P2_CS_RF_01.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_RF_02.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_RF_03.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_RF_04.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_RF_05.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_RF_06.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_RF_07.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_RF_08.wav,Jiwoong,BR,P2,CS,RF
RB_BR_P2_CS_CF_01.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_02.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_03.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_04.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_05.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_06.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_07.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_08.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CF_09.wav,Jiwoong,BR,P2,CS,CF
RB_BR_P2_CS_CS_01.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_02.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_03.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_04.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_05.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_06.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_07.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_08.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_09.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_CS_CS_10.wav,Jiwoong,BR,P2,CS,CS
RB_BR_P2_OT_F_01.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_02.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_03.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_04.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_05.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_06.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_07.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_08.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_09.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_F_10.wav,Jiwoong,BR,P2,OT,F
RB_BR_P2_OT_S_01.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_02.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_03.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_04.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_05.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_06.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_07.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_08.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_OT_S_09.wav,Jiwoong,BR,P2,OT,S
RB_BR_P2_CO_D1_01.wav,Jiwoong,BR,P2,CO,D1
RB_BR_P2_CO_D2_01.wav,Jiwoong,BR,P2,CO,D2
RB_BR_P2_CO_D2_02.wav,Jiwoong,BR,P2,CO,D2
RB_BR_P2_CO_D2_03.wav,Jiwoong,BR,P2,CO,D2
RB_BR_P2_CO_D2_04.wav,Jiwoong,BR,P2,CO,D2
RB_BR_P2_CO_D2_05.wav,Jiwoong,BR,P2,CO,D2
RB_BR_P2_CO_D3_01.wav,Jiwoong,BR,P2,CO,D3
RB_BR_P2_CO_D3_02.wav,Jiwoong,BR,P2,CO,D3
RB_BR_P2_CO_D3_03.wav,Jiwoong,BR,P2,CO,D3
RB_BR_P2_CO_D3_04.wav,Jiwoong,BR,P2,CO,D3
RB_BR_ML_MI_T1_01.wav,Jiwoong,BR,ML,MI,T1
RB_BR_ML_MI_T2_01.wav,Jiwoong,BR,ML,MI,T2
RB_BR_ML_MI_T3_01.wav,Jiwoong,BR,ML,MI,T3
RB_BR_ML_MI_ST_01.wav,Jiwoong,BR,ML,MI,ST
RB_BR_ML_MI_E_01.wav,Jiwoong,BR,ML,MI,E
RB_BR_ML_MI_E_02.wav,Jiwoong,BR,ML,MI,E
RB_BR_ML_MI_E_03.wav,Jiwoong,BR,ML,MI,E
RB_BR_ML_MI_E_04.wav,Jiwoong,BR,ML,MI,E
RB_BR_ML_MI_E_05.wav,Jiwoong,BR,ML,MI,E
RB_BR_ML_MI_E_06.wav,Jiwoong,BR,ML,MI,E
RB_BR_ML_MI_SR_01.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_02.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_03.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_04.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_05.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_06.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_07.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_08.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_SR_09.wav,Jiwoong,BR,ML,MI,SR
RB_BR_ML_MI_C1_01.wav,Jiwoong,BR,ML,MI,C1
RB_BR_ML_MI_C1_02.wav,Jiwoong,BR,ML,MI,C1
RB_BR_ML_MI_C1_03.wav,Jiwoong,BR,ML,MI,C1
RB_BR_ML_MI_C1_04.wav,Jiwoong,BR,ML,MI,C1
RB_BR_ML_MI_C1_05.wav,Jiwoong,BR,ML,MI,C1
RB_BR_ML_MI_C1_06.wav,Jiwoong,BR,ML,MI,C1
RB_BR_ML_MI_C2_01.wav,Jiwoong,BR,ML,MI,C2
RB_BR_ML_MI_C2_02.wav,Jiwoong,BR,ML,MI,C2
RB_BR_ML_MI_C3_01.wav,Jiwoong,BR,ML,MI,C3
RB_BR_ML_MI_C3_02.wav,Jiwoong,BR,ML,MI,C3
RB_BR_ML_MI_C3_03.wav,Jiwoong,BR,ML,MI,C3
RB_BR_ML_MI_C3_04.wav,Jiwoong,BR,ML,MI,C3
RB_BR_ML_MI_C3_05.wav,Jiwoong,BR,ML,MI,C3
RB_BR_ML_MI_C3_06.wav,Jiwoong,BR,ML,MI,C3
RB_BR_ML_MI_T_01.wav,Jiwoong,BR,ML,MI,T
RB_BR_ML_MI_T_02.wav,Jiwoong,BR,ML,MI,T
RB_BR_ML_MI_T_03.wav,Jiwoong,BR,ML,MI,T
RB_BR_ML_CS_AL1_01.wav,Jiwoong,BR,ML,CS,AL1
RB_BR_ML_CS_AL1_02.wav,Jiwoong,BR,ML,CS,AL1
RB_BR_ML_CS_AL1_03.wav,Jiwoong,BR,ML,CS,AL1
RB_BR_ML_CS_AL2_01.wav,Jiwoong,BR,ML,CS,AL2
RB_BR_ML_CS_AL2_02.wav,Jiwoong,BR,ML,CS,AL2
RB_BR_ML_CS_AL2_03.wav,Jiwoong,BR,ML,CS,AL2
RB_BR_ML_CS_RS_01.wav,Jiwoong,BR,ML,CS,RS
RB_BR_ML_CS_RS_02.wav,Jiwoong,BR,ML,CS,RS
RB_BR_ML_CS_RS_03.wav,Jiwoong,BR,ML,CS,RS
RB_BR_ML_CS_RS_04.wav,Jiwoong,BR,ML,CS,RS
RB_BR_ML_CS_RS_05.wav,Jiwoong,BR,ML,CS,RS
RB_BR_ML_CS_RF_01.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_RF_02.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_RF_03.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_RF_04.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_RF_05.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_RF_06.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_RF_07.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_RF_08.wav,Jiwoong,BR,ML,CS,RF
RB_BR_ML_CS_CF_01.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_02.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_03.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_04.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_05.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_06.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_07.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_08.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CF_09.wav,Jiwoong,BR,ML,CS,CF
RB_BR_ML_CS_CS_01.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_02.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_03.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_04.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_05.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_06.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_07.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_08.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_09.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_CS_CS_10.wav,Jiwoong,BR,ML,CS,CS
RB_BR_ML_OT_F_01.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_02.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_03.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_04.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_05.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_06.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_07.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_08.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_09.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_F_10.wav,Jiwoong,BR,ML,OT,F
RB_BR_ML_OT_S_01.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_02.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_03.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_04.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_05.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_06.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_07.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_08.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_OT_S_09.wav,Jiwoong,BR,ML,OT,S
RB_BR_ML_CO_D1_01.wav,Jiwoong,BR,ML,CO,D1
RB_BR_ML_CO_D2_01.wav,Jiwoong,BR,ML,CO,D2
RB_BR_ML_CO_D2_02.wav,Jiwoong,BR,ML,CO,D2
RB_BR_ML_CO_D2_03.wav,Jiwoong,BR,ML,CO,D2
RB_BR_ML_CO_D2_04.wav,Jiwoong,BR,ML,CO,D2
RB_BR_ML_CO_D2_05.wav,Jiwoong,BR,ML,CO,D2
RB_BR_ML_CO_D3_01.wav,Jiwoong,BR,ML,CO,D3
RB_BR_ML_CO_D3_02.wav,Jiwoong,BR,ML,CO,D3
RB_BR_ML_CO_D3_03.wav,Jiwoong,BR,ML,CO,D3
RB_BR_ML_CO_D3_04.wav,Jiwoong,BR,ML,CO,D3
RB_BR_FL_MI_T1_01.wav,Jiwoong,BR,FL,MI,T1
RB_BR_FL_MI_T2_01.wav,Jiwoong,BR,FL,MI,T2
RB_BR_FL_MI_T3_01.wav,Jiwoong,BR,FL,MI,T3
RB_BR_FL_MI_ST_01.wav,Jiwoong,BR,FL,MI,ST
RB_BR_FL_MI_E_01.wav,Jiwoong,BR,FL,MI,E
RB_BR_FL_MI_E_02.wav,Jiwoong,BR,FL,MI,E
RB_BR_FL_MI_E_03.wav,Jiwoong,BR,FL,MI,E
RB_BR_FL_MI_E_04.wav,Jiwoong,BR,FL,MI,E
RB_BR_FL_MI_E_05.wav,Jiwoong,BR,FL,MI,E
RB_BR_FL_MI_E_06.wav,Jiwoong,BR,FL,MI,E
RB_BR_FL_MI_SR_01.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_02.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_03.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_04.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_05.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_06.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_07.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_08.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_SR_09.wav,Jiwoong,BR,FL,MI,SR
RB_BR_FL_MI_C1_01.wav,Jiwoong,BR,FL,MI,C1
RB_BR_FL_MI_C1_02.wav,Jiwoong,BR,FL,MI,C1
RB_BR_FL_MI_C1_03.wav,Jiwoong,BR,FL,MI,C1
RB_BR_FL_MI_C1_04.wav,Jiwoong,BR,FL,MI,C1
RB_BR_FL_MI_C1_05.wav,Jiwoong,BR,FL,MI,C1
RB_BR_FL_MI_C1_06.wav,Jiwoong,BR,FL,MI,C1
RB_BR_FL_MI_C2_01.wav,Jiwoong,BR,FL,MI,C2
RB_BR_FL_MI_C2_02.wav,Jiwoong,BR,FL,MI,C2
RB_BR_FL_MI_C3_01.wav,Jiwoong,BR,FL,MI,C3
RB_BR_FL_MI_C3_02.wav,Jiwoong,BR,FL,MI,C3
RB_BR_FL_MI_C3_03.wav,Jiwoong,BR,FL,MI,C3
RB_BR_FL_MI_C3_04.wav,Jiwoong,BR,FL,MI,C3
RB_BR_FL_MI_C3_05.wav,Jiwoong,BR,FL,MI,C3
RB_BR_FL_MI_C3_06.wav,Jiwoong,BR,FL,MI,C3
RB_BR_FL_MI_T_01.wav,Jiwoong,BR,FL,MI,T
RB_BR_FL_MI_T_02.wav,Jiwoong,BR,FL,MI,T
RB_BR_FL_MI_T_03.wav,Jiwoong,BR,FL,MI,T
RB_BR_FL_CS_AL1_01.wav,Jiwoong,BR,FL,CS,AL1
RB_BR_FL_CS_AL1_02.wav,Jiwoong,BR,FL,CS,AL1
RB_BR_FL_CS_AL1_03.wav,Jiwoong,BR,FL,CS,AL1
RB_BR_FL_CS_AL2_01.wav,Jiwoong,BR,FL,CS,AL2
RB_BR_FL_CS_AL2_02.wav,Jiwoong,BR,FL,CS,AL2
RB_BR_FL_CS_AL2_03.wav,Jiwoong,BR,FL,CS,AL2
RB_BR_FL_CS_RS_01.wav,Jiwoong,BR,FL,CS,RS
RB_BR_FL_CS_RS_02.wav,Jiwoong,BR,FL,CS,RS
RB_BR_FL_CS_RS_03.wav,Jiwoong,BR,FL,CS,RS
RB_BR_FL_CS_RS_04.wav,Jiwoong,BR,FL,CS,RS
RB_BR_FL_CS_RS_05.wav,Jiwoong,BR,FL,CS,RS
RB_BR_FL_CS_RF_01.wav,Jiwoong,BR,FL,CS,RF
RB_BR_FL_CS_RF_02.wav,Jiwoong,BR,FL,CS,RF
RB_BR_FL_CS_RF_03.wav,Jiwoong,BR,FL,CS,RF
RB_BR_FL_CS_RF_04.wav,Jiwoong,BR,FL,CS,RF
RB_BR_FL_CS_RF_05.wav,Jiwoong,BR,FL,CS,RF
